"CASE_ENQUIRY_ID","open_dt","TARGET_DT","closed_dt","OnTime","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source"
101000492139,"2012-10-15 10:10:57","","2013-04-05 12:26:51","ONTIME","Closed","Case Closed Case Resolved THERE IS A MISSING COVER ON PRIVATE PROPERTY  ADVISED CALLER TO CALL MANAGEMENT 10/15/12 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO01_GenericeFormforOtherServiceRequestTypes","INFO","","","15-17 Kerr Pl  Mission Hill  MA  02120",9,"10B",7,"B2","Mission Hill",13,"09","0904","15-17 Kerr Pl",2120,42.3339,-71.0846,"Constituent Call"
101000493957,"2012-10-18 10:32:09","","2012-10-19 10:31:45","ONTIME","Closed","Case Closed Case Resolved A BWSC crew replaced the broken cover on 10/18. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","4 Rutland Sq  Roxbury  MA  02118",4,"1C",7,"D4","South End",6,"Ward 4","0404","4 Rutland Sq",2118,42.3412,-71.0778,"Constituent Call"
101000495678,"2012-10-22 16:00:59","","2012-10-23 10:31:57","ONTIME","Closed","Case Closed Case Noted Crew investigated 10/22 found no loose or missing covers in area. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Hyde Park Ave & Walk Hill St  Jamaica Plain  MA  ",12,"02",6,"E13","Jamaica Plain",10,"Ward 19","1907","INTERSECTION Hyde Park Ave & Walk Hill St",NA,42.2961,-71.1162,"Constituent Call"
101000496829,"2012-10-24 19:45:48","","2012-10-25 15:12:49","ONTIME","Closed","Case Closed Case Noted Secured meter box cover 10/24. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","230 Warren St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 12","1201","230 Warren St",2119,42.323,-71.0819,"Constituent Call"
101000497839,"2012-10-27 10:55:17","","2013-04-05 15:42:34","ONTIME","Closed","Case Closed Case Resolved NOT A BWSC COVER HERE. FOUND A COAL STORAGE COVER ON SIDEWALK AJAR  PUT IT BACK ON. OKAY NOW.10/27/12 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Areaway","INFO","","","INTERSECTION of Beacon St & Fairfield St  Boston  MA  ",4,"1C",8,"D4","Back Bay",14,"Ward 5","0508","INTERSECTION Beacon St & Fairfield St",NA,42.3525,-71.0835,"Constituent Call"
101000500492,"2012-10-30 21:00:45","","2012-10-31 12:13:00","ONTIME","Closed","Case Closed Case Resolved Crew checked area and did not find missing covers 10/30. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","20 Somerset St  Boston  MA  02108",3,"1B",1,"A1","Downtown / Financial District",3,"03","0306","20 Somerset St",2108,42.3597,-71.0617,"Constituent Call"
101000501524,"2012-11-01 12:12:00","","2013-05-13 09:45:10","ONTIME","Closed","Case Closed Case Referred to External Agency RCN (cable company) jurisdiction.  Details forwarded. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Reallocation From Dept","INFO","","","INTERSECTION of Colgate Rd & Washington St  Roslindale  MA  ",12,"02",5,"E5","Roslindale",10,"Ward 19","1911","INTERSECTION Colgate Rd & Washington St",NA,42.2933,-71.1208,"Constituent Call"
101000502417,"2012-11-03 10:09:53","","2012-11-05 11:19:08","ONTIME","Closed","Case Closed Case Resolved Crew investigated 11/3 found no missing cover or open manhole.  ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","48 Dale St  Roxbury  MA  02119",9,"10B",7,"B2","Roxbury",13,"Ward 12","1205","48 Dale St",2119,42.3207,-71.0845,"Constituent Call"
101000502759,"2012-11-04 22:36:20","","2012-12-03 09:06:32","ONTIME","Closed","Case Closed Case Resolved Crew raised manhole cover to grade 12/01/12 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","5 Blossom St  Boston  MA  02114",3,"1B",8,"A1","Beacon Hill",3,"Ward 3","0305","5 Blossom St",2114,42.3619,-71.0666,"Constituent Call"
101000504883,"2012-11-08 14:11:07","","2013-05-13 09:46:26","ONTIME","Closed","Case Closed Case Referred to External Agency NGrid jurisdiction.  Details forwarded. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Reallocation From Dept","INFO","","","347 Bowdoin St  Dorchester  MA  02122",7,"03",3,"C11","Dorchester",8,"Ward 15","1504","347 Bowdoin St",2122,42.309,-71.0638,"Constituent Call"
101000505215,"2012-11-09 12:18:40","","2012-11-13 12:38:22","ONTIME","Closed","Case Closed Case Resolved Crew replaced cover 11/9. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","33 Harry Agganis Way  Boston  MA  02215",11,"04",8,"D14","Allston / Brighton",14,"21","2102","33 Harry Agganis Way",2215,42.3532,-71.1178,"Constituent Call"
101000704279,"2012-11-11 13:48:21","","2013-08-14 15:09:37","ONTIME","Closed","Case Closed Case Noted Closed due to age of case ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Reallocation From Dept","INFO","","","260 Hyde Park Ave  Jamaica Plain  MA  02130",12,"02",6,"E13","Jamaica Plain",10,"Ward 19","1907","260 Hyde Park Ave",2130,42.2926,-71.1174,"Constituent Call"
101000706991,"2012-11-15 15:55:42","","2013-02-19 08:52:37","ONTIME","Closed","Case Closed Case Resolved Manhole repaired 10/25/12 and temporarily paved on 11/28/12 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","198 South St  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"Ward 11","1110","198 South St",2130,42.3034,-71.1144,"Constituent Call"
101000708353,"2012-11-19 08:33:21","","2013-05-31 12:07:24","ONTIME","Closed","Case Closed Case Resolved BWSC CONTRACTOR MADE REPAIR TO STREET 5/6/2013 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","100 Ferrin St  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"02","0204","100 Ferrin St",2129,42.3775,-71.059,"Constituent Call"
101000709689,"2012-11-20 14:36:14","","2013-04-05 16:10:15","ONTIME","Closed","Case Closed Case Resolved CREEK SQ CENT BLACKSTONE ST STINV (4) MH'S 25KMH434  25KMH474  25KMH433  25KMH475 ARE HIGH  BUT BRICK WORK IS SOLID STILL TO ORIGINAL GRADE. THIS IS A ROADWAY ISSUE STREET SETTLED. THERE IS (1) CB IN THE REAR WHERE BWSC DID WORK NEED TO RESET/REPLACE COBBLESTONES. OK NOW    ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Creek Sq & Salt Ln  Boston  MA  ",3,"1B",1,"A1","Downtown / Financial District",3,"Ward 3","0306","INTERSECTION Creek Sq & Salt Ln",NA,42.3611,-71.0564,"Constituent Call"
101000710653,"2012-11-23 09:50:27","","2013-02-19 08:46:26","ONTIME","Closed","Case Closed Case Resolved No missing covers upon arrival 11/29/12 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of American Legion Hwy & Hyde Park Ave  Roslindale  MA  ",12,"08",5,"E18","Hyde Park",10,"Ward 18","1808","INTERSECTION American Legion Hwy & Hyde Park Ave",NA,42.2726,-71.1202,"Constituent Call"
101000720094,"2012-12-11 14:19:01","","2013-07-11 18:00:53","ONTIME","Closed","Case Closed Case Noted ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","PWDx_Street Light_General Lighting Request","PWDx","","","785 Tremont St  Roxbury  MA  02118",9,"10B",7,"D4","Roxbury",13,"09","0903","785 Tremont St",2118,42.3393,-71.0811,"Constituent Call"
101000720310,"2012-12-12 08:01:57","","2012-12-12 13:54:22","ONTIME","Closed","Case Closed Case Resolved This was an NSTAR cover  crew put the cover back on. 12/12/12 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Bowdoin St & Hendry St  Dorchester  MA  ",7,"03",3,"C11","Dorchester",8,"Ward 15","1504","INTERSECTION Bowdoin St & Hendry St",NA,42.3087,-71.0644,"Constituent Call"
101000721646,"2012-12-14 08:31:39","","2012-12-17 16:50:02","ONTIME","Closed","Case Closed Case Resolved PWD called and cancelled this request  the casting belongs to MBTA. 12/14/12 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","390 Meridian St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0107","390 Meridian St",2128,42.3796,-71.0395,"Constituent Call"
101000723059,"2012-12-17 15:46:11","","2012-12-18 15:55:02","ONTIME","Closed","Case Closed Case Resolved Crew found no missing or loose manhole covers in area 12/17. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Chelsea St & Constitution Rd  Charlestown  MA  ",3,"1A",1,"A15","Charlestown",2,"Ward 2","0202","INTERSECTION Chelsea St & Constitution Rd",NA,42.3737,-71.0583,"Constituent Call"
101000723186,"2012-12-18 06:34:47","","2013-05-13 09:46:57","ONTIME","Closed","Case Closed Case Noted Referred to BFD ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Reallocation From Dept","INFO","","","INTERSECTION of Corey St & Pomfret St  West Roxbury  MA  ",12,"06",6,"E5","West Roxbury",12,"Ward 20","2018","INTERSECTION Corey St & Pomfret St",NA,42.29,-71.1592,"Constituent Call"
101000723201,"2012-12-18 07:31:54","","2013-01-16 09:37:12","ONTIME","Closed","Case Closed Case Resolved Cleaned and disinfected 2 catch basins 1/15/13 ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","213 Boylston St  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"Ward 11","1106","213 Boylston St",2130,42.3137,-71.1011,"Constituent Call"
101000723226,"2012-12-18 08:19:21","","2012-12-18 10:29:11","ONTIME","Closed","Case Closed Case Resolved Veolia Steam on site pumping manhole steam conming from manholes at intersection  they are working on issue 12/18. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Atlantic Ave & Kneeland St  Boston  MA  ",4,"1C",2,"A1","Downtown / Financial District",4,"Ward 3","0308","INTERSECTION Atlantic Ave & Kneeland St",NA,42.3495,-71.0571,"Constituent Call"
101000724718,"2012-12-20 17:00:34","","2013-08-12 16:23:53","ONTIME","Closed","Case Closed Case Noted NOT BWSC ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","PWDx_Utility Casting Repair","PWDx","","","9 Spruce Pl  Boston  MA  02108",3,"1B",8,"A1","Beacon Hill",14,"Ward 5","0503","9 Spruce Pl",2108,42.3571,-71.0674,"Constituent Call"
101000728127,"2012-12-30 09:32:05","","2012-12-31 11:56:19","ONTIME","Closed","Case Closed Case Resolved NO MISSING MH COVER   PLATE SHIFTED   POLICE ON SIGHT WAITING FOR CONTRACTOR 12/30. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","319-329 A St  Boston  MA  02210",6,"05",2,"C6","Boston",5,"06","0601","319-329 A St",2210,42.349,-71.049,"Constituent Call"
101000728989,"2012-12-31 11:15:04","","2012-12-31 15:42:44","ONTIME","Closed","Case Closed Case Resolved Replaced sidewalk cover 12/31. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","291-293 Cummins Hwy  Roslindale  MA  02131",12,"08",5,"E18","Roslindale",10,"Ward 18","1808","291-293 Cummins Hwy",2131,42.2796,-71.1185,"Constituent Call"
101000736509,"2013-01-14 09:26:02","","2013-01-15 08:27:24","ONTIME","Closed","Case Closed Case Resolved Contractor working in area has manholes open 1/14. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Brookline Ave & Riverway  Boston  MA  ",4,"10A",8,"B2","Fenway / Kenmore / Audubon Circle / Longwood",14,"Ward 10","1004","INTERSECTION Brookline Ave & Riverway",NA,42.3363,-71.1101,"Constituent Call"
101000737742,"2013-01-15 18:29:10","","2013-01-18 10:40:58","ONTIME","Closed","Case Closed Case Referred to External Agency State jurisdiction. Information forwarded to MassDoT. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Reallocation From Dept","INFO","","","65 Chelsea St  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"02","0201","65 Chelsea St",2129,42.373,-71.0589,"Constituent Call"
101000737924,"2013-01-16 09:01:44","","2013-01-18 12:35:55","ONTIME","Closed","Case Closed Case Resolved Leak crew investigated on 1/16/13-correlated area  no leak found. Re-investigated on 1/17/13. Water no longer surfacing here  correlated again  no leak detected. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","212 Boylston St  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"Ward 11","1104","212 Boylston St",2130,42.3139,-71.1007,"Constituent Call"
101000738287,"2013-01-16 15:48:53","","2013-01-17 08:44:14","ONTIME","Closed","Case Closed Case Resolved Crew replaced cover 1/16. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","772-778 Boylston St  Boston  MA  02199",4,"1C",2,"D4","Back Bay",6,"Ward 4","0402","772-778 Boylston St",2199,42.3487,-71.0816,"Constituent Call"
101000739744,"2013-01-20 01:28:02","","2013-01-22 09:20:35","ONTIME","Closed","Case Closed Case Resolved ON ARRIVAL FOUND COVER TURNED UPSIDE DOWN FLIP OVER TO SEE IF BWSC COVER IT FELL IN TO PLACE IT WAS A TELEPHONE COVER SECURE ON DEPARTURE 1/20. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","665 Huntington Ave  Boston  MA  02115",9,"10A",8,"B2","Boston",14,"04","0410","665 Huntington Ave",2115,42.3356,-71.1017,"Constituent Call"
101000740264,"2013-01-22 07:35:57","","2013-01-24 11:28:50","ONTIME","Closed","Case Closed Case Referred to External Agency NStar jurisdiction.  Details forwarded. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Reallocation From Dept","INFO","","","190 High St  Boston  MA  02110",3,"1C",1,"A1","Downtown / Financial District",3,"Ward 3","0306","190 High St",2110,42.3567,-71.0523,"Constituent Call"
101000745459,"2013-01-31 10:35:48","","2013-05-20 15:05:48","ONTIME","Closed","Case Closed Case Resolved ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","PWDx_Street Light_General Lighting Request","PWDx","","","2 Sackville St  Charlestown  MA  02129",3,"1A",1,"A15","Charlestown",2,"Ward 2","0205","2 Sackville St",2129,42.3807,-71.0653,"Constituent Call"
101000749793,"2013-02-08 07:26:45","","2013-02-12 11:06:10","ONTIME","Closed","Case Closed Case Resolved BWSC Crew sealed loose cover all set 2/8. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","187-189 Walworth St  Roslindale  MA  02131",12,"06",5,"E5","Roslindale",10,"Ward 20","2009","187-189 Walworth St",2131,42.2791,-71.1373,"Constituent Call"
101000752108,"2013-02-09 12:23:29","","2013-02-14 09:41:34","ONTIME","Closed","Case Closed Case Resolved Contractor repaired manhole 2/13. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","97 Mount Pleasant Ave  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 8","0807","97 Mount Pleasant Ave",2119,42.3253,-71.0777,"Constituent Call"
101000752147,"2013-02-09 12:30:04","","2013-02-14 09:40:52","ONTIME","Closed","Case Closed Case Resolved Contractor repaired manhole 2/13. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","97 Mount Pleasant Ave  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 8","0807","97 Mount Pleasant Ave",2119,42.3253,-71.0777,"Constituent Call"
101000769326,"2013-02-10 16:37:09","","2013-02-11 16:06:52","ONTIME","Closed","Case Closed Case Resolved BWSC CREW REPLACED A-2 FRAME AND COVER 2/10/13. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","61 Church St  West Roxbury  MA  02132",9,"06",6,"E5","West Roxbury",12,"Ward 20","2006","61 Church St",2132,42.29,-71.1466,"Constituent Call"
101000777475,"2013-02-12 07:58:18","","2013-02-12 14:26:34","ONTIME","Closed","Case Closed Case Resolved BWSC Crew investigated contractor on site making repair 2/12. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","BWSC_All Cases","BWSC","","","INTERSECTION of Buchanan Rd & Centre St  Roslindale  MA  ",9,"06",6,"E5","Roslindale",12,"Ward 20","2006","INTERSECTION Buchanan Rd & Centre St",NA,42.2959,-71.1343,"Constituent Call"
101000782979,"2013-02-14 15:51:58","","2013-02-15 16:22:34","ONTIME","Closed","Case Closed Case Referred to External Agency MBTA jurisdiction. Information forwarded to the MBTA. ","Sidewalk Cover / Manhole","Boston Water & Sewer Commission","Sidewalk Cover / Manhole","Sidewalk Cover / Manhole","INFO_Reallocation From Dept","INFO","","","INTERSECTION of E First St & O St  South Boston  MA  ",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 6","0609","INTERSECTION E First St & O St",NA,42.3383,-71.0293,"Constituent Call"
